Module	Titre	Node URL	PDF URL	Date
Hématologie	Item 316 : Lymphome malin	https://www.s-ecn.com/node/21582	https://www.s-ecn.com/sites/default/files/ITEM%20316%20-%20LYMPHOME_V3_0.pdf	2020-06-16
Hématologie	Item 317 : Myélome multiple	https://www.s-ecn.com/node/21583	https://www.s-ecn.com/sites/default/files/ITEM%20317%20-%20MYELOME%20MULTIPLE_V3.pdf	2020-07-15
Hématologie	Item 325 : Transfusion sanguine	https://www.s-ecn.com/node/21584	https://www.s-ecn.com/sites/default/files/ITEM%20325%20-%20TRANSFUSION_V3.pdf	2020-06-23
Hématologie R2C	ITEM-R2C 202 (ex-198) - GREFFE DE CELLULES SOUCHES HEMATOPOÏETIQUES	https://www.s-ecn.com/node/26852	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20202%20(ex-198)%20-%20GREFFE%20DE%20CELLULES%20SOUCHES%20HEMATOPO%C3%8FETIQUES_0.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 202 - BIOTHERAPIE	https://www.s-ecn.com/node/26850	https://www.s-ecn.com/sites/default/files/ITEM%20202%20-%20BIOTHERAPIE_V3.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 212 (ex-208) - HEMOGRAMME	https://www.s-ecn.com/node/26835	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20212%20(ex-208)%20-%20HEMOGRAMME_0.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 213 (ex-209) - ANÉMIE	https://www.s-ecn.com/node/26853	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20213%20(ex-209)%20-%20ANE%C4%9BMIE.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 214 - THROMBOPÉNIE	https://www.s-ecn.com/node/26851	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20214%20(ex-210)%20-%20THROMBOPE%C4%9BNIE.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 215 (ex-211) - PURPURA	https://www.s-ecn.com/node/26836	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20215%20(ex-211)%20-%20PURPURA.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 216 (ex-212) - SYNDROME HEMORRAGIQUE D’ORIGINE HEMATOLOGIQUE	https://www.s-ecn.com/node/26854	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20216%20(ex-212)%20-%20SYNDROME%20HE%C4%9BMORRAGIQUE%20D%E2%80%99ORIGINE%20HE%C4%9BMATOLOGIQUE.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 217 - SYNDROME MONONUCLEOSIQUE	https://www.s-ecn.com/node/26837	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20217%20-%20SYNDROME%20MONONUCLE%C3%ACOSIQUE-V2.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 218 - ÉOSINOPHILIE	https://www.s-ecn.com/node/26838	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20218%20(ex-214)%20-%20E%C3%ACOSINOPHILIE.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 220 - ADENOPATHIE SUPERFICIELLE	https://www.s-ecn.com/node/26839	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20220%20-%20ADE%C4%9BNOPATHIE%20SUPERFICIELLE-V2.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 226 - MALADIE THROMBO-EMBOLIQUE VEINEUSE	https://www.s-ecn.com/node/26840	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20226%20-%20MALADIE%20THROMBO-EMBOLIQUE%20VEINEUSE_V2.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 275 - SPLÉNOMÉGALIE	https://www.s-ecn.com/node/26841	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20275%20(ex-272)%20-%20SPLE%C4%97NOME%C4%97GALIE.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 296 (ex-293) - AGRANULOCYTOSE MEDICAMENTEUSE	https://www.s-ecn.com/node/26842	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20296%20(ex-293)%20-%20AGRANULOCYTOSE%20ME%C3%ACDICAMENTEUSE.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 315 (ex-312) - LEUCÉMIE AIGUË	https://www.s-ecn.com/node/26843	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20315%20(ex-312)%20-%20LEUC%C3%89MIE%20AIGU%C3%8B_0.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 316 (ex-313) - SYNDROME MYELODYSPLASIQUE	https://www.s-ecn.com/node/26844	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20316%20(ex-313)%20-%20SYNDROME%20MYELODYSPLASIQUE.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 317 (ex-314) - SYNDROMES MYÉLOPROLIFÉRATIFS	https://www.s-ecn.com/node/26856	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20317%20(ex-314)%20-%20SYNDROMES%20MY%C3%89LOPROLIF%C3%89RATIFS_1.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 317 (ex-314) - SYNDROMES MYÉLOPROLIFÉRATIFS	https://www.s-ecn.com/node/26855	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20317%20(ex-314)%20-%20SYNDROMES%20MY%C3%89LOPROLIF%C3%89RATIFS_0.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 318 (ex-315) - LEUCÉMIE LYMPHOÏDE CHRONIQUE	https://www.s-ecn.com/node/26845	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20318%20(ex-315)%20-%20LEUC%C3%89MIE%20LYMPHO%C3%8FDE%20CHRONIQUE_0.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 319 (ex-316) - LYMPHOME MALIN	https://www.s-ecn.com/node/26857	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20319%20(ex-316)%20-%20LYMPHOME%20MALIN_0.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 320 - MYELOME MULTIPLE	https://www.s-ecn.com/node/26846	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20320%20-%20MYE%C4%9BLOME%20MULTIPLE%20-V2_0.pdf	2025-01-31
Hématologie R2C	ITEM-R2C 329 - TRANSFUSION SANGUINE	https://www.s-ecn.com/node/26858	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20329%20-%20TRANSFUSION%20SANGUINE_0.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 330 - ANTICOAGULANTS ORAUX	https://www.s-ecn.com/node/26859	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20330%20-%20ANTICOAGULANTS%20ORAUX%20-V2_0.pdf	2025-02-13
Hématologie R2C	ITEM-R2C 330 - HEPARINE	https://www.s-ecn.com/node/26860	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20330%20-%20HE%C4%9BPARINE%20-V2.pdf	2025-02-13
Infectieux	Item 143 : Vaccinations	https://www.s-ecn.com/node/21556	https://www.s-ecn.com/sites/default/files/ITEM%20143%20-%20VACCIN_V4_0.pdf	2020-06-22
Infectieux	Item 144 : Fièvre aiguë	https://www.s-ecn.com/node/21557	https://www.s-ecn.com/sites/default/files/ITEM%20144%20-%20FIEVRE-AIGUE_V4_0.pdf	2020-05-05
Infectieux	Item 148 : Méningite et méningoencéphalite	https://www.s-ecn.com/node/21558	https://www.s-ecn.com/sites/default/files/ITEM%20148%C2%A0-%20MENINGITE_V3.pdf	2019-10-11
Infectieux	Item 149 : Endocardite infectieuse	https://www.s-ecn.com/node/21559	https://www.s-ecn.com/sites/default/files/ITEM%20149%20-%20ENDOCARDITE_V4.pdf	2020-03-09
Infectieux	Item 151 : Infections broncho pulmonaires communautaires	https://www.s-ecn.com/node/21560	https://www.s-ecn.com/sites/default/files/ITEM%20151%20-%20INFECTION%20BRONCHOPULMONAIRE_V4_0.pdf	2020-03-12
Infectieux	Item 153 : Infections ostéo-articulaires	https://www.s-ecn.com/node/21561	https://www.s-ecn.com/sites/default/files/ITEM%20153%20-%20INFECTION%20OSTEOARTICULAIRE_V4%20.pdf	2020-03-19
Infectieux	Item 154 : Septicémie - Bactériémie - Fongémie	https://www.s-ecn.com/node/21562	https://www.s-ecn.com/sites/default/files/ITEM%20154%20-%20SEPTICEMIE_V4.pdf	2020-03-09
Infectieux	Item 155 : Tuberculose	https://www.s-ecn.com/node/21566	https://www.s-ecn.com/sites/default/files/ITEM%20155%C2%A0-%20TUBERCULOSE_infectieux_V4.pdf	2020-03-26
Infectieux	Item 156 : Tétanos	https://www.s-ecn.com/node/21567	https://www.s-ecn.com/sites/default/files/ITEM%20156-%20TETANOS_V4.pdf	2020-03-09
Infectieux	Item 157 : Infections urinaires	https://www.s-ecn.com/node/21568	https://www.s-ecn.com/sites/default/files/ITEM%20157%C2%A0-%20INFECTION%20URINAIRE_V3.pdf	2019-10-31
Infectieux	Item 158 : Infection sexuellement transmissible (IST)	https://www.s-ecn.com/node/21635	https://www.s-ecn.com/sites/default/files/ITEM%20158%C2%A0-%20IST_V4_0.pdf	2020-10-26
Infectieux	Item 159 : Coqueluche	https://www.s-ecn.com/node/21636	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20163%20(ex-159)%20-%20COQUELUCHE_0.pdf	2021-06-07
Infectieux	Item 161 : Oreillons	https://www.s-ecn.com/node/21637	https://www.s-ecn.com/sites/default/files/ITEM%20161%20-%20OREILLONS_V4.pdf	2020-03-09
Infectieux	Item 162 : Grippe	https://www.s-ecn.com/node/21638	https://www.s-ecn.com/sites/default/files/ITEM%20162%20-%20GRIPPE_V4.pdf	2020-03-11
Infectieux	Item 164 : Infections à herpès virus du sujet immunocompétent	https://www.s-ecn.com/node/21639	https://www.s-ecn.com/sites/default/files/ITEM%20164-%20HERPES%20VIRUS_V4_0.pdf	2020-03-26
Infectieux	Item 165 : Infection à VIH	https://www.s-ecn.com/node/21640	https://www.s-ecn.com/sites/default/files/ITEM%20165%C2%A0-%20VIH_V3_0.pdf	2020-05-05
Infectieux	Item 166 : Paludisme	https://www.s-ecn.com/node/21641	https://www.s-ecn.com/sites/default/files/ITEM%20166%20-%20PALUDISME_V4.pdf	2020-04-15
Infectieux	Item 168 : Parasitose digestive	https://www.s-ecn.com/node/21642	https://www.s-ecn.com/sites/default/files/ITEM%20168%20-%20PARASITOSE-DIGESTIVE_V4_0.pdf	2020-06-16
Infectieux	Item 169 : Zoonoses	https://www.s-ecn.com/node/21643	https://www.s-ecn.com/sites/default/files/ITEM%20169%20-%20ZOONOSE_V4.pdf	2020-04-15
Infectieux	Item 170 : Pathologie infectieuse chez le migrant	https://www.s-ecn.com/node/21644	https://www.s-ecn.com/sites/default/files/ITEM%20170%20-%20MIGRANT_V4_0.pdf	2020-03-09
Infectieux	Item 171 : Voyage en pays tropical	https://www.s-ecn.com/node/21645	https://www.s-ecn.com/sites/default/files/ITEM%20171-%20VOYAGE%20PAYS%20TROPICAL_V4.pdf	2020-03-25
Infectieux	Item 172 : Diarrhées infectieuses	https://www.s-ecn.com/node/21646	https://www.s-ecn.com/sites/default/files/ITEM%20172-%20DIARRHEE%20INFECTIEUSE_V4.pdf	2020-03-19
Infectieux	Item 173 : Anti-infectieux	https://www.s-ecn.com/node/21647	https://www.s-ecn.com/sites/default/files/ITEM%20173%20-%20ANTI-INFECTIEUX_V4.pdf	2020-03-19
Infectieux	Item 174 : Risques émergents, bioterrorisme, maladies hautement transmissibles	https://www.s-ecn.com/node/21648	https://www.s-ecn.com/sites/default/files/ITEM%20174%C2%A0-%20RISQUES%20EMERGENTS_V4.pdf	2020-03-19
Infectieux	Item 187 : Fièvre chez un patient immunodéprimé	https://www.s-ecn.com/node/21649	https://www.s-ecn.com/sites/default/files/ITEM%20187%20-%20FIEVRE%20IMMUNODEPRIME_V4%20.pdf	2020-03-30
Infectieux	Item 362 : Exposition accidentelle aux liquides biologiques	https://www.s-ecn.com/node/21650	https://www.s-ecn.com/sites/default/files/ITEM%20362%20-%20AES_V4_0.pdf	2020-06-04
Infectieux	Parasitologie - Mycologie	https://www.s-ecn.com/node/21652	https://www.s-ecn.com/sites/default/files/ITEM%20-%20PARASITOLOGIE-MYCOLOGIE_V4.pdf	2020-06-18
Infectieux R2C	ITEM 004 - INFECTIONS NOSOCOMIALES	https://www.s-ecn.com/node/26656	https://www.s-ecn.com/sites/default/files/ITEM%20004%20-%20INFECTIONS%20NOSOCOMIALES.pdf	2024-11-07
Infectieux R2C	ITEM 145 - SURVEILLANCE DES MALADES INFECTIEUSES TRANSMISSIBLES	https://www.s-ecn.com/node/26657	https://www.s-ecn.com/sites/default/files/ITEM%20145%20-%20SURVEILLANCE%20DES%20MALADES%20INFECTIEUSES%20TRANSMISSIBLES.pdf	2024-11-07
Infectieux R2C	ITEM 146 - VACCINATIONS	https://www.s-ecn.com/node/26658	https://www.s-ecn.com/sites/default/files/ITEM%20146%20-%20VACCINATIONS.pdf	2024-11-07
Infectieux R2C	ITEM 147 - FIÈVRE AIGUË	https://www.s-ecn.com/node/26659	https://www.s-ecn.com/sites/default/files/ITEM%20147%20-%20FI%C3%88VRE%20AIGU%C3%8B.pdf	2024-11-07
Infectieux R2C	ITEM 148 - INFECTIONS NASO-SINUSIENNES	https://www.s-ecn.com/node/26661	https://www.s-ecn.com/sites/default/files/ITEM%20148%20-%20INFECTIONS%20NASO-SINUSIENNES.pdf	2024-11-07
Infectieux R2C	ITEM 149 - ANGINES DE L’ADULTE ET DE L‘ENFANT	https://www.s-ecn.com/node/26660	https://www.s-ecn.com/sites/default/files/ITEM%20149%20-%20ANGINES%20DE%20L%E2%80%99ADULTE%20ET%20DE%20L%20ENFANT.pdf	2024-11-07
Infectieux R2C	ITEM 150 - OTITES INFECTIEUSES DE L’ADULTE ET DE L’ENFANT	https://www.s-ecn.com/node/26662	https://www.s-ecn.com/sites/default/files/ITEM%20150%20-%20OTITES%20INFECTIEUSES%20DE%20L%E2%80%99ADULTE%20ET%20DE%20L%E2%80%99ENFANT.pdf	2024-11-07
Infectieux R2C	ITEM 151 - MÉNINGITE – MÉNINGO-ENCÉPHALITE	https://www.s-ecn.com/node/26663	https://www.s-ecn.com/sites/default/files/ITEM%20151%20-%20M%C3%89NINGITE%20%E2%80%93%20M%C3%89NINGO-ENC%C3%89PHALITE.pdf	2024-11-07
Infectieux R2C	ITEM 152 - ENDOCARDITE INFECTIEUSE	https://www.s-ecn.com/node/26664	https://www.s-ecn.com/sites/default/files/ITEM%20152%20-%20ENDOCARDITE%20INFECTIEUSE.pdf	2024-11-07
Infectieux R2C	ITEM 153 - SURVEILLANCE DES PORTEURS DE VALVES ET PROTHÈSES VASCULAIRES	https://www.s-ecn.com/node/26665	https://www.s-ecn.com/sites/default/files/ITEM%20153%20-%20SURVEILLANCE%20DES%20PORTEURS%20DE%20VALVES%20ET%20PROTH%C3%88SES%20VASCULAIRES.pdf	2024-11-07
Infectieux R2C	ITEM 154 - INFECTION BRONCHO-PULMONAIRE COMMUNAUTAIRE	https://www.s-ecn.com/node/26666	https://www.s-ecn.com/sites/default/files/ITEM%20154%20-%20INFECTION%20BRONCHO-PULMONAIRE%20COMMUNAUTAIRE.pdf	2024-11-07
Infectieux R2C	ITEM 155 - INFECTIONS CUTANÉO-MUQUEUSES	https://www.s-ecn.com/node/26667	https://www.s-ecn.com/sites/default/files/ITEM%20155%20-%20INFECTIONS%20CUTAN%C3%89O-MUQUEUSES.pdf	2024-11-07
Infectieux R2C	ITEM 156 - INFECTIONS OSTÉO-ARTICULAIRES	https://www.s-ecn.com/node/26668	https://www.s-ecn.com/sites/default/files/ITEM%20156%20-%20INFECTIONS%20OST%C3%89O-ARTICULAIRES.pdf	2024-11-07
Infectieux R2C	ITEM 157 - SEPTICÉMIE - BACTÉRIÉMIE - FONGÉMIE	https://www.s-ecn.com/node/26669	https://www.s-ecn.com/sites/default/files/ITEM%20157%20-%20SEPTIC%C3%89MIE%20-%20BACT%C3%89RI%C3%89MIE%20-%20FONG%C3%89MIE.pdf	2024-11-07
Infectieux R2C	ITEM 159 - TUBERCULOSE	https://www.s-ecn.com/node/26670	https://www.s-ecn.com/sites/default/files/ITEM%20159%20-%20TUBERCULOSE_0.pdf	2024-11-07
Infectieux R2C	ITEM 163 - COQUELUCHE	https://www.s-ecn.com/node/26675	https://www.s-ecn.com/sites/default/files/ITEM%20163%20-%20COQUELUCHE_0.pdf	2024-11-26
Infectieux R2C	ITEM 165 - OREILLONS	https://www.s-ecn.com/node/26674	https://www.s-ecn.com/sites/default/files/ITEM%20165%20-%20OREILLONS_0.pdf	2024-11-26
Infectieux R2C	ITEM 166 - GRIPPE	https://www.s-ecn.com/node/26676	https://www.s-ecn.com/sites/default/files/ITEM%20166%20-%20GRIPPE_0.pdf	2024-11-26
Infectieux R2C	ITEM 168 - INFECTION À HERPES VIRUS	https://www.s-ecn.com/node/26677	https://www.s-ecn.com/sites/default/files/ITEM%20168%20-%20INFECTION%20%C3%80%20HERPES%20VIRUS.pdf	2024-11-26
Infectieux R2C	ITEM 169 - INFECTION À VIH	https://www.s-ecn.com/node/26678	https://www.s-ecn.com/sites/default/files/ITEM%20169%20-%20INFECTION%20%C3%80%20VIH_0.pdf	2024-11-26
Infectieux R2C	ITEM 170 - PALUDISME	https://www.s-ecn.com/node/26679	https://www.s-ecn.com/sites/default/files/ITEM%20170%20-%20PALUDISME_0.pdf	2024-11-26
Infectieux R2C	ITEM 171 - ECTOPARASITOSE CUTANÉE	https://www.s-ecn.com/node/26680	https://www.s-ecn.com/sites/default/files/ITEM%20171%20-%20ECTOPARASITOSE%20CUTAN%C3%89E_0.pdf	2024-11-26
Infectieux R2C	ITEM 172 - PARASITOSES DIGESTIVES	https://www.s-ecn.com/node/26681	https://www.s-ecn.com/sites/default/files/ITEM%20172%20-%20PARASITOSES%20DIGESTIVES_0_0.pdf	2025-07-28
Infectieux R2C	ITEM 173 - ZOONOSE	https://www.s-ecn.com/node/26682	https://www.s-ecn.com/sites/default/files/ITEM%20173%20-%20ZOONOSE_0.pdf	2024-11-26
Infectieux R2C	ITEM 174 - PATHOLOGIE INFECTIEUSE CHEZ LE MIGRANT	https://www.s-ecn.com/node/26673	https://www.s-ecn.com/sites/default/files/ITEM%20174%20-%20PATHOLOGIE%20INFECTIEUSE%20CHEZ%20LE%20MIGRANT_0.pdf	2024-11-26
Infectieux R2C	ITEM 175 - VOYAGE EN PAYS TROPICAL	https://www.s-ecn.com/node/26683	https://www.s-ecn.com/sites/default/files/ITEM%20175%20-%20VOYAGE%20EN%20PAYS%20TROPICAL_0.pdf	2024-11-26
Infectieux R2C	ITEM 176 - DIARRHÉE INFECTIEUSE	https://www.s-ecn.com/node/26684	https://www.s-ecn.com/sites/default/files/ITEM%20176%20-%20DIARRH%C3%89E%20INFECTIEUSE_0.pdf	2024-11-26
Infectieux R2C	ITEM 177 - ANTI-INFECTIEUX	https://www.s-ecn.com/node/26686	https://www.s-ecn.com/sites/default/files/ITEM%20177%20-%20ANTI-INFECTIEUX_0.pdf	2024-12-04
Infectieux R2C	ITEM 178 - RISQUES ÉMERGENTS - BIOTERRORISME - MALADIES HAUTEMENT TRANSMISSIBLES	https://www.s-ecn.com/node/26687	https://www.s-ecn.com/sites/default/files/ITEM%20178%20-%20RISQUES%20%C3%89MERGENTS%20-%20BIOTERRORISME%20-%20MALADIES%20HAUTEMENT%20TRANSMISSIBLES.pdf	2024-12-04
Infectieux R2C	ITEM 190 - FIÈVRE PROLONGÉE	https://www.s-ecn.com/node/26688	https://www.s-ecn.com/sites/default/files/ITEM%20190%20-%20FI%C3%88VRE%20PROLONG%C3%89E_0.pdf	2025-03-17
Infectieux R2C	ITEM 191 - FIÈVRE CHEZ L IMMUNODÉPRIMÉ	https://www.s-ecn.com/node/26689	https://www.s-ecn.com/sites/default/files/ITEM%20191%20-%20FI%C3%88VRE%20CHEZ%20L%20IMMUNOD%C3%89PRIM%C3%89.pdf	2024-12-04
Infectieux R2C	ITEM 215 - PURPURA	https://www.s-ecn.com/node/26690	https://www.s-ecn.com/sites/default/files/ITEM%20215%20-%20PURPURA.pdf	2024-12-04
Infectieux R2C	ITEM 217 - SYNDROME MONONUCLÉOSIQUE	https://www.s-ecn.com/node/26691	https://www.s-ecn.com/sites/default/files/ITEM%20217%20-%20SYNDROME%20MONONUCL%C3%89OSIQUE.pdf	2024-12-04
Infectieux R2C	ITEM 218 - ÉOSINOPHILIE	https://www.s-ecn.com/node/26692	https://www.s-ecn.com/sites/default/files/ITEM%20218%20-%20%C3%89OSINOPHILIE.pdf	2024-12-04
Infectieux R2C	ITEM 220 - ADÉNOPATHIE SUPERFICIELLE	https://www.s-ecn.com/node/26693	https://www.s-ecn.com/sites/default/files/ITEM%20220%20-%20AD%C3%89NOPATHIE%20SUPERFICIELLE.pdf	2024-12-04
Infectieux R2C	ITEM 357 - PÉRITONITE AIGUË	https://www.s-ecn.com/node/26694	https://www.s-ecn.com/sites/default/files/ITEM%20357%20-%20P%C3%89RITONITE%20AIGU%C3%8B.pdf	2024-12-04
Infectieux R2C	ITEM 366 - EXPOSITION ACCIDENTELLE AUX LIQUIDES BIOLOGIQUES	https://www.s-ecn.com/node/26695	https://www.s-ecn.com/sites/default/files/ITEM%20366%20-%20EXPOSITION%20ACCIDENTELLE%20AUX%20LIQUIDES%20BIOLOGIQUES.pdf	2024-12-04
Infectieux R2C	ITEM-R2C 147 - FIEVRE AIGUË	https://www.s-ecn.com/node/26086	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20147%20-%20FIEVRE%20AIGU%C3%8B-V2.pdf	2024-01-05
Infectieux R2C	ITEM-R2C 157 - SEPTICÉMIE - BACTÉRIÉMIE - FONGÉMIE	https://www.s-ecn.com/node/26032	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20157%20-%20SEPTIC%C3%89MIE%20-%20BACT%C3%89RI%C3%89MIE%20-%20FONG%C3%89MIE-V2.pdf	2024-01-08
Infectieux R2C	ITEM-R2C 160 - TÉTANOS	https://www.s-ecn.com/node/26672	https://www.s-ecn.com/sites/default/files/ITEM%20160%20-%20T%C3%89TANOS_0.pdf	2024-11-26
Infectieux R2C	ITEM-R2C 161 - INFECTION URINAIRE	https://www.s-ecn.com/node/26066	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20161%20-%20INFECTION%20URINAIRE-V2.pdf	2024-01-08
Infectieux R2C	ITEM-R2C 162 - INFECTION SEXUELLEMENT TRANSMISSIBLE	https://www.s-ecn.com/node/26088	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20162%20-%20INFECTION%20SEXUELLEMENT%20TRANSMISSIBLE-V2.pdf	2024-01-08
Infectieux R2C	ITEM-R2C 167 - HÉPATITES VIRALES	https://www.s-ecn.com/node/26090	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20167%20-%20H%C3%89PATITES%20VIRALES-V2.pdf	2024-01-08
Infectieux R2C	ITEM-R2C 191 - FIÈVRE CHEZ L’IMMUNODÉPRIMÉ	https://www.s-ecn.com/node/26022	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20191%20-%20FI%C3%88VRE%20CHEZ%20L%E2%80%99IMMUNOD%C3%89PRIM%C3%89-V2.pdf	2024-01-11
Médecine du travail	Item 028 : Principaux risques professionnels pour la maternité, liés au travail de la mère	https://www.s-ecn.com/node/25852	https://www.s-ecn.com/sites/default/files/ITEM%2028%C2%A0-%20GROSSESSE%20ET%20RISQUES%20PROFESSIONNELS_V3_0.pdf	2020-03-23
Médecine du travail	Item 176 : Risques sanitaires liés aux irradiations - Radioprotection	https://www.s-ecn.com/node/21445	https://www.s-ecn.com/sites/default/files/ITEM%20176%C2%A0-%20RADIOPROTECTION_V2.pdf	2020-04-07
Médecine du travail	Item 178 : Environnement professionnel et santé au travail	https://www.s-ecn.com/node/21446	https://www.s-ecn.com/sites/default/files/ITEM%20178%C2%A0-%20RISQUES%20PROFESSIONNELS_V2.pdf	2020-04-07
Médecine du travail	Item 179 : Missions et fonctionnement des services de santé au travail	https://www.s-ecn.com/node/21447	https://www.s-ecn.com/sites/default/files/ITEM%20179%C2%A0-%20MEDECINE%20DU%20TRAVAIL_V2.pdf	2020-04-15
Médecine du travail	Item 180 : Accidents du travail et maladies professionnelles	https://www.s-ecn.com/node/21448	https://www.s-ecn.com/sites/default/files/ITEM%20180%C2%A0-%20ACCIDENT%20TRAVAIL-MALADIE%20PROFESSIONNELLE_V2_0.pdf	2020-06-04
Médecine du travail R2C	ITEM-R2C 029 - GROSSESSE ET TRAVAIL	https://www.s-ecn.com/node/26473	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2029%20-%20GROSSESSE%20ET%20TRAVAIL.pdf	2023-02-03
Médecine du travail R2C	ITEM-R2C 180 - RISQUES PROFESSIONNELS LIÉS À L’IRRADIATION – RADIOPROTECTION	https://www.s-ecn.com/node/26474	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20180%20-%20RISQUES%20PROFESSIONNELS%20LI%C3%89S%20%C3%80%20L%E2%80%99IRRADIATION%20%E2%80%93%20RADIOPROTECTION.pdf	2023-02-06
Médecine du travail R2C	ITEM-R2C 182 - ENVIRONNEMENT PROFESSIONNEL ET SANTÉ AU TRAVAIL	https://www.s-ecn.com/node/26475	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20182%20-%20ENVIRONNEMENT%20PROFESSIONNEL%20ET%20SANT%C3%89%20AU%20TRAVAIL.pdf	2023-02-06
Médecine du travail R2C	ITEM-R2C 183 - MISSIONS ET FONCTIONNEMENT DES SERVICES DE SANTÉ AU TRAVAIL	https://www.s-ecn.com/node/26476	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20183%20-%20MISSIONS%20ET%20FONCTIONNEMENT%20DES%20SERVICES%20DE%20SANT%C3%89%20AU%20TRAVAIL.pdf	2023-02-06
Médecine du travail R2C	ITEM-R2C 184 - ACCIDENTS DU TRAVAIL – MALADIES PROFESSIONNELLES	https://www.s-ecn.com/node/26477	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20184%20-%20ACCIDENTS%20DU%20TRAVAIL%20%E2%80%93%20MALADIES%20PROFESSIONNELLES.pdf	2023-02-06
Médecine et chirurgie vasculaire R2C	ITEM-R2C 194 - LUPUS ERYTHEMATEUX DISSEMINE	https://www.s-ecn.com/node/27048	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20194%20-%20LUPUS%20ERYTHEMATEUX%20DISSEMINE_1.pdf	2025-10-29
Médecine et chirurgie vasculaire R2C	ITEM-R2C 223 - DYSLIPIDÉMIE	https://www.s-ecn.com/node/27050	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20223%20-%20DYSLIPIDEMIE.pdf	2025-11-07
Médecine et chirurgie vasculaire R2C	ITEM-R2C 228 - ULCÈRE DE JAMBE	https://www.s-ecn.com/node/27049	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20228%20-%20ULC%C3%88RE%20DE%20JAMBE.pdf	2025-10-29
Médecine et chirurgie vasculaire R2C	ITEM-R2C 239 - ACROSYNDROMES	https://www.s-ecn.com/node/27055	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20239%20-%20ACROSYNDROMES_1.pdf	2025-11-12
Médecine et chirurgie vasculaire R2C	ITEM-R2C 248 - PREVENTION PRIMAIRE PAR LA NUTRITION	https://www.s-ecn.com/node/27052	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20248%20-%20PREVENTION%20PRIMAIRE%20PAR%20LA%20NUTRITION.pdf	2025-11-07
Médecine et chirurgie vasculaire R2C	ITEM-R2C 263 - NÉPHROPATHIE VASCULAIRE	https://www.s-ecn.com/node/27053	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20263%20-%20NEPHROPATHIE%20VASCULAIRE.pdf	2025-11-07
